1751,1,0
1752,1,0
1753,0,1
1754,0,1
1755,0,1
1756,1,0
1757,0,1
1758,1,0
1759,0,1
1760,0,1
1761,1,0
1762,1,0
1763,1,0
1764,1,0
1765,1,0
1767,0,1
1770,1,0
1772,1,0
1773,1,0
1774,1,0
1775,1,0
1776,0,1
1777,1,0
1778,1,0
1779,0,1
1780,0,1
1781,1,0
1782,0,1
1783,1,0
1785,0,1
1786,0,1
1787,0,1
1788,0,1
1789,0,1
1791,0,1
1792,0,1
1794,0,1
1795,1,0
1796,0,1
1797,1,0
1798,0,1
1799,0,1
1800,0,1
1801,1,0
1802,1,0
1803,1,0
1805,0,1
1806,0,1
1808,0,1
1809,0,1
1810,1,0
1811,0,1
1812,0,1
1813,0,1
1814,0,1
1815,1,0
1817,0,1
1818,0,1
1819,0,1
1820,0,1
1821,1,0
1822,0,1
1823,0,1
1824,1,0
1825,1,0
1826,0,1
1828,1,0
1829,1,0
1830,0,1
1832,1,0
1833,0,1
1834,0,1
1835,0,1
1836,0,1
1837,0,1
1839,0,1
1840,1,0
1841,1,0
1842,0,1
1843,1,0
1844,0,1
1845,0,1
1846,0,1
1847,1,0
1848,0,1
1849,0,1
1850,1,0
1851,1,0
1852,0,1
1853,1,0
1854,0,1
1855,0,1
1856,0,1
1857,0,1
1858,0,1
1859,1,0
1860,0,1
1861,0,1
1862,0,1
1863,0,1
1864,1,0
1865,0,1
1866,0,1
1867,0,1
1868,1,0
1869,0,1
1870,0,1
1871,0,1
1872,0,1
1873,1,0
1874,0,1
1875,0,1
1876,1,0
1877,0,1
1878,0,1
1880,1,0
1881,0,1
1882,0,1
1883,1,0
1884,1,0
1885,0,1
1886,0,1
1887,0,1
1888,0,1
1889,1,0
1890,0,1
1892,0,1
1893,1,0
1895,1,0
1896,0,1
1897,0,1
1898,1,0
1899,1,0
1900,1,0
1901,0,1
1902,1,0
1903,0,1
1904,1,0
1905,0,1
1906,0,1
1907,0,1
1908,1,0
1909,0,1
1911,0,1
1912,0,1
1913,1,0
1914,0,1
1915,1,0
1916,0,1
1917,0,1
1918,1,0
1919,0,1
1920,1,0
1921,0,1
1922,0,1
1923,0,1
1924,1,0
1925,0,1
1926,0,1
1928,0,1
1929,0,1
1930,1,0
1931,1,0
1933,1,0
1934,0,1
1935,0,1
1936,1,0
1937,0,1
1938,1,0
1939,1,0
1940,1,0
1941,1,0
1942,0,1
1943,1,0
1945,0,1
1947,0,1
1948,1,0
1949,0,1
1950,0,1
1951,1,0
1952,0,1
1954,1,0
1955,0,1
1956,0,1
1957,0,1
1958,0,1
1959,0,1
1960,1,0
1961,0,1
1962,0,1
1963,1,0
1964,0,1
1965,1,0
1966,1,0
1967,0,1
1968,1,0
1969,0,1
1970,0,1
1971,1,0
1972,1,0
1973,0,1
1975,1,0
1976,0,1
1977,1,0
1978,0,1
1979,0,1
1980,1,0
1981,1,0
1982,0,1
1983,1,0
1984,1,0
1985,0,1
1986,0,1
1987,0,1
1988,0,1
1989,1,0
1990,0,1
1991,1,0
1992,0,1
1993,1,0
1994,0,1
1995,0,1
1996,0,1
1997,0,1
1998,0,1
1999,1,0
2000,0,1
2001,1,0
2002,0,1
2003,0,1
2004,0,1
2005,0,1
2006,0,1
2009,0,1
2011,0,1
2012,0,1
2013,1,0
2014,0,1
2015,0,1
2016,0,1
2017,1,0
2018,0,1
2019,1,0
2020,1,0
2021,1,0
2024,1,0
2025,0,1
2026,1,0
2027,0,1
2028,0,1
2029,0,1
2030,1,0
2031,1,0
2032,0,1
2033,0,1
2034,0,1
2035,1,0
2036,0,1
2037,1,0
2038,1,0
2042,0,1
2043,1,0
2044,0,1
2045,0,1
2046,0,1
2047,0,1
2048,1,0
2049,0,1
2050,1,0
2051,1,0
2052,0,1
2053,1,0
2054,0,1
2055,0,1
2056,1,0
2057,0,1
2058,1,0
2059,0,1
2063,1,0
2064,0,1
2065,1,0
2066,0,1
2067,1,0
2069,0,1
2070,0,1
2071,1,0
2072,0,1
2073,1,0
2074,0,1
2075,0,1
2076,0,1
2077,1,0
2078,0,1
2079,1,0
2080,1,0
2081,0,1
2082,0,1
2083,0,1
2084,0,1
2085,0,1
2086,0,1
2087,1,0
2088,0,1
2089,0,1
2090,0,1
2091,1,0
2092,0,1
2093,0,1
2094,0,1
2095,1,0
2096,0,1
2097,1,0
2098,1,0
2099,0,1
2101,0,1
2102,0,1
2103,0,1
2104,1,0
2105,0,1
2110,0,1
2111,0,1
2112,1,0
2114,0,1
2115,0,1
2116,0,1
2117,1,0
2118,1,0
2119,1,0
2120,0,1
2121,0,1
2122,0,1
2124,0,1
2125,0,1
2126,1,0
2127,0,1
2128,1,0
2129,0,1
2130,1,0
2131,1,0
2132,1,0
2134,0,1
2135,0,1
2136,0,1
2137,0,1
2138,0,1
2139,0,1
2141,1,0
2142,0,1
2143,0,1
2144,0,1
2145,1,0
2146,0,1
2147,1,0
2148,1,0
2149,1,0
2150,1,0
2152,1,0
2153,0,1
2155,0,1
2156,1,0
2157,0,1
2158,0,1
2159,0,1
2162,0,1
2163,0,1
2164,1,0
2165,1,0
2166,0,1
2167,0,1
2168,0,1
2169,0,1
2170,1,0
2171,0,1
2173,0,1
2174,0,1
2175,0,1
2176,1,0
2177,1,0
2178,0,1
2179,0,1
2180,0,1
2181,1,0
2182,1,0
2183,0,1
2184,1,0
2185,0,1
2187,0,1
2188,0,1
2189,1,0
2190,0,1
2191,1,0
2192,1,0
2193,1,0
2194,0,1
2196,1,0
2197,0,1
2198,0,1
2199,1,0
2201,1,0
2202,1,0
2204,0,1
2205,0,1
2206,1,0
2207,0,1
2208,1,0
2209,1,0
2210,0,1
2211,0,1
2212,1,0
2213,0,1
2215,0,1
2216,1,0
2217,1,0
2218,1,0
2219,0,1
2220,0,1
2221,0,1
2222,0,1
2223,0,1
2224,0,1
2226,1,0
2227,0,1
2229,1,0
2232,0,1
2233,0,1
2235,0,1
2236,1,0
2237,1,0
2238,0,1
2239,1,0
2240,1,0
2241,0,1
2242,0,1
2243,0,1
2244,1,0
2245,0,1
2246,1,0
2247,0,1
2248,0,1
2249,0,1
2250,0,1
2251,0,1
2252,1,0
2253,1,0
2254,0,1
2255,0,1
2257,0,1
2258,0,1
2259,1,0
2260,0,1
2261,0,1
2262,0,1
2263,0,1
2264,0,1
2265,0,1
2267,1,0
2268,0,1
2270,0,1
2271,0,1
2272,0,1
2273,0,1
2274,1,0
2275,1,0
2276,1,0
2277,0,1
2278,0,1
2279,0,1
2280,0,1
2281,1,0
2282,1,0
2283,1,0
2284,0,1
2285,1,0
2286,0,1
2287,1,0
2288,0,1
2289,1,0
2290,1,0
2291,0,1
2292,0,1
2293,0,1
2295,0,1
2296,0,1
2298,0,1
2299,1,0
2300,1,0
2301,0,1
2302,1,0
2303,1,0
2304,0,1
2305,0,1
2306,1,0
2307,1,0
2308,1,0
2310,1,0
2311,1,0
2312,1,0
2313,1,0
2314,0,1
2315,0,1
2316,0,1
2317,0,1
2318,0,1
2320,0,1
2321,0,1
2324,1,0
2325,0,1
2326,0,1
2327,1,0
2328,0,1
2329,1,0
2330,1,0
2331,0,1
2332,0,1
2333,0,1
2334,0,1
2335,0,1
2336,1,0
2337,0,1
2338,1,0
2339,0,1
2340,0,1
2342,1,0
2343,1,0
2344,1,0
2345,1,0
2346,0,1
2347,1,0
2348,0,1
2349,0,1
2350,0,1
2351,1,0
2352,0,1
2353,0,1
2354,0,1
2355,1,0
2356,0,1
2357,1,0
2358,1,0
2359,0,1
2360,1,0
2362,1,0
2363,1,0
2364,0,1
2365,0,1
2366,0,1
2367,0,1
2368,1,0
2369,1,0
2371,1,0
2372,1,0
2373,1,0
2374,1,0
2375,1,0
2378,1,0
2379,0,1
2382,0,1
2383,0,1
2384,0,1
2385,0,1
2386,0,1
2387,0,1
2388,1,0
2389,1,0
2390,1,0
2391,1,0
2392,1,0
2393,0,1
2394,1,0
2397,1,0
2398,0,1
2399,0,1
2400,0,1
2401,0,1
2402,1,0
2403,0,1
2405,1,0
2406,0,1
2408,0,1
2409,0,1
2410,0,1
2411,1,0
2412,0,1
2414,0,1
2415,0,1
2416,0,1
2417,0,1
2418,0,1
2419,0,1
2420,0,1
2421,1,0
2422,0,1
2423,1,0
2424,0,1
2425,0,1
2426,0,1
2427,0,1
2429,1,0
2430,0,1
2431,0,1
2432,0,1
2433,0,1
2434,1,0
2435,0,1
2436,1,0
2437,0,1
2438,0,1
2439,0,1
2440,1,0
2441,1,0
2442,0,1
2444,1,0
2446,1,0
2447,0,1
2448,0,1
2449,0,1
2450,1,0
2451,0,1
2452,0,1
2453,0,1
2454,1,0
2455,0,1
2456,0,1
2457,0,1
2458,1,0
2459,0,1
2460,0,1
2462,0,1
2463,1,0
2464,0,1
2467,0,1
2468,1,0
2469,1,0
2470,1,0
2471,0,1
2473,0,1
2474,0,1
2475,0,1
2476,0,1
2477,0,1
2478,1,0
2479,1,0
2480,0,1
2481,0,1
2483,0,1
2484,0,1
2485,0,1
2486,0,1
2487,1,0
2488,0,1
2489,1,0
2490,0,1
2491,0,1
2492,1,0
2494,0,1
2495,0,1
2496,0,1
2497,0,1
2498,1,0
2499,0,1
2500,0,1
2501,1,0
2502,0,1
2503,0,1
2505,0,1
2506,0,1
2507,1,0
2509,1,0
2511,1,0
2512,0,1
2513,0,1
2514,1,0
2515,1,0
2516,0,1
2517,1,0
2518,1,0
2520,0,1
2521,0,1
2522,1,0
2523,1,0
2524,0,1
2525,0,1
2526,0,1
2527,0,1
2528,0,1
2529,0,1
2530,0,1
2531,1,0
2533,0,1
2534,0,1
2535,0,1
2536,0,1
2537,0,1
2538,0,1
2539,0,1
2541,1,0
2542,0,1
2543,1,0
2544,1,0
2545,0,1
2547,1,0
2548,0,1
2549,0,1
2550,1,0
2551,0,1
2553,1,0
2554,1,0
2555,1,0
2556,0,1
2558,1,0
2559,1,0
2561,0,1
2562,1,0
2563,0,1
2564,1,0
2566,1,0
2567,0,1
2568,0,1
2569,0,1
2571,0,1
2572,0,1
2574,1,0
2575,0,1
2576,1,0
2577,0,1
2578,0,1
2579,0,1
2580,0,1
2581,0,1
2582,0,1
2583,0,1
2584,1,0
2586,1,0
2587,0,1
2589,1,0
2590,1,0
2591,0,1
2592,0,1
2593,0,1
2594,0,1
2596,1,0
2597,1,0
2598,0,1
2599,0,1
2600,0,1
2601,1,0
2603,0,1
2606,1,0
2607,0,1
2608,0,1
2609,0,1
2610,1,0
2611,0,1
2612,1,0
2613,0,1
2614,0,1
2615,0,1
2616,0,1
2617,1,0
2618,0,1
2619,0,1
2620,1,0
2621,0,1
2622,1,0
2623,0,1
2624,0,1
2625,0,1
2626,0,1
2627,0,1
2628,0,1
2629,0,1
2631,0,1
2632,0,1
2633,0,1
2634,1,0
2635,1,0
2636,0,1
2637,0,1
2638,0,1
2639,0,1
2640,0,1
2641,1,0
2642,1,0
2643,1,0
2644,0,1
2646,0,1
2647,1,0
2649,0,1
2650,0,1
2651,1,0
2652,1,0
2653,0,1
2654,1,0
2655,0,1
2659,0,1
2661,0,1
2662,1,0
2663,0,1
2664,0,1
2665,0,1
2666,0,1
2667,0,1
2668,1,0
2669,1,0
2670,0,1
2671,0,1
2672,1,0
2673,0,1
2674,1,0
2675,0,1
2677,0,1
2680,0,1
2682,1,0
2683,0,1
2684,0,1
2685,1,0
2686,1,0
2689,0,1
2690,0,1
2692,0,1
2693,1,0
2694,1,0
2696,0,1
2697,1,0
2698,0,1
2699,1,0
2700,1,0
2701,0,1
2702,0,1
2703,0,1
2704,1,0
2705,0,1
2706,0,1
2707,0,1
2709,0,1
2710,1,0
2711,1,0
2713,0,1
2714,0,1
2715,0,1
2716,1,0
2717,0,1
2719,1,0
2720,0,1
2721,0,1
2722,1,0
2723,0,1
2724,1,0
2726,0,1
2727,0,1
2729,0,1
2731,1,0
2732,0,1
2733,1,0
2736,0,1
2737,1,0
2738,0,1
2739,0,1
2740,1,0
2741,0,1
2742,0,1
2743,0,1
2744,0,1
2745,0,1
2747,0,1
2748,1,0
2749,0,1
2750,1,0
2751,0,1
2752,0,1
2753,0,1
2754,1,0
2755,0,1
2757,0,1
2758,0,1
2759,0,1
2762,0,1
2763,0,1
2765,1,0
2766,1,0
2767,0,1
2769,0,1
2770,1,0
2773,0,1
2774,0,1
2777,0,1
2778,0,1
2779,0,1
2780,1,0
2781,1,0
2782,0,1
2783,0,1
2784,1,0
2785,1,0
2786,1,0
2787,0,1
2788,1,0
2790,1,0
2791,1,0
2792,0,1
2793,0,1
2794,0,1
2795,0,1
2796,1,0
2797,0,1
2798,0,1
2800,0,1
2801,0,1
2802,0,1
2803,0,1
2804,0,1
2806,1,0
2807,1,0
2808,0,1
2809,0,1
2811,1,0
2812,1,0
2814,0,1
2815,0,1
2816,0,1
2817,1,0
2818,0,1
2819,0,1
2820,1,0
2821,0,1
2822,0,1
2823,1,0
2824,1,0
2825,1,0
2827,0,1
2828,0,1
2829,0,1
2830,0,1
2831,1,0
